customer_id,age,income_usd,tenure_months,home_state,customer_base_risk
220,28,47605.0,115,PA,-0.19509644489402864
221,33,55080.0,5,FL,1.2168788145763012
222,39,25000.0,47,MA,0.3361802719321114
223,38,66784.0,117,GA,0.21249986331968948
224,23,43323.0,101,FL,0.04061018170577338
225,37,57231.0,56,FL,-0.2674868503947669
226,39,43227.0,65,SC,0.23141630632690224
227,66,37124.0,3,SC,1.4217088641578592
228,59,32084.0,68,AZ,0.18236629808069033
229,26,42839.0,80,FL,-0.04567771292130238
230,33,31562.0,43,NY,-0.21965633198942547
231,18,53666.0,37,TX,0.4714570553633395
232,29,25000.0,100,MI,0.006076362775011834
233,40,28461.0,54,IL,0.17489079441359104
234,50,91142.0,31,TX,-0.0835725737870308
235,27,27399.0,45,MA,0.04444915886040918
236,28,32617.0,59,CA,0.3028312462658293
237,18,25000.0,31,CA,0.7940764294504375
238,34,42240.0,67,CT,0.8878476306277743
239,23,26074.0,104,PA,0.4652887001395791
240,30,33405.0,89,PA,0.7577888153159491
241,25,53209.0,27,CA,-0.2865101299906078
242,35,26517.0,57,OR,-0.3603306697544582
243,18,51786.0,65,MD,0.3949494104979447
244,18,52575.0,82,MI,0.7003095354521847
245,62,58380.0,91,PA,0.2454066013558003
246,21,38686.0,58,NY,1.0239835503143013
247,23,156149.0,38,PA,-0.8877908756448222
248,58,58369.0,79,NJ,0.43854191320947267
249,71,42032.0,15,CO,0.31741191925037415
250,22,25000.0,81,AZ,0.05959532920624566
251,32,34764.0,108,MA,0.453235096355082
252,40,68999.0,85,OH,0.05931890189153715
253,57,78377.0,52,PA,0.13343025450231777
254,24,70633.0,99,OH,0.34968820261037653
255,33,51706.0,64,WA,0.1505963789507505
256,45,25000.0,65,WA,-0.3154887844643898
257,41,45217.0,103,CO,-0.05005919442401815
258,31,25000.0,23,PA,-0.3661758097978121
259,34,25000.0,94,MA,0.4271716581956123
260,20,40442.0,82,MA,1.089289584554414
261,33,45956.0,64,CT,-0.434508186893314
262,33,54531.0,9,MI,-0.23501231618634358
263,39,45420.0,92,IL,-0.30882926239275893
264,29,46130.0,26,WA,-0.15886684517841793
265,42,25000.0,108,NJ,0.3443481053696038
266,48,34640.0,95,MD,0.044925807264594386
267,38,25000.0,43,TX,0.42838556044465875
268,40,25000.0,52,IL,0.5728829195265912
269,37,50680.0,3,SC,1.285615741465247
270,36,25877.0,60,MA,-0.19136338337937664
271,27,53778.0,7,GA,0.485075130565453
272,40,59800.0,119,MA,0.5131252997066835
273,35,27483.0,77,FL,0.743437975933009
274,61,47365.0,28,OR,-0.055235186901193514
275,55,26970.0,97,MA,-0.06314486565859717
276,41,25000.0,2,CT,0.7555155829819705
277,27,38388.0,66,TX,-0.1856229603011867
278,23,29381.0,13,NY,0.20409164233270405
279,50,29791.0,6,CA,0.4967481497716488
280,39,88336.0,29,AZ,0.45729545434557045
281,42,25000.0,35,SC,0.030055009273177086
282,18,43144.0,87,NC,0.586459106521899
283,47,25000.0,107,NC,0.16353435630949403
284,41,54651.0,93,NC,-0.22234808745279863
285,23,41535.0,89,CO,0.4575123354162167
286,30,43075.0,68,AZ,0.32699688631812895
287,39,25000.0,44,PA,0.2496381112918622
288,37,25732.0,30,MA,0.3254069037185737
289,32,55120.0,114,FL,0.2154079367851193
290,35,80568.0,63,IL,0.21190295669563586
291,33,45078.0,68,TX,-0.29347148464265005
292,38,25000.0,1,VA,1.4137149920600312
293,54,42299.0,55,GA,0.28937814118819577
294,18,108268.0,82,CT,0.24788433175690722
295,33,38028.0,59,GA,0.28198039200615954
296,38,70111.0,74,IL,0.12056711685376863
297,40,26026.0,97,VA,0.5786242835074433
298,32,35634.0,2,VA,0.7338455300301869
299,18,47993.0,109,GA,0.8637445237789676
300,40,43425.0,98,WA,0.20810822470843962
301,57,25723.0,50,MI,0.022846362237990497
302,18,25228.0,92,OR,0.41213466505000296
303,46,56655.0,8,NJ,-0.35047871541990283
304,32,62081.0,37,CO,-0.60932020931486
305,35,71716.0,13,NY,0.23708995812572126
306,23,81778.0,76,VA,0.6933102401476875
307,32,38583.0,103,SC,-0.36616537209253525
308,52,31570.0,72,PA,-0.13264977057562538
309,43,66699.0,86,CA,0.2630541162008666
310,57,50055.0,17,WA,-0.015972918034998052
311,50,25000.0,113,OH,0.49204673479630223
312,41,25000.0,23,GA,0.1643978168979072
313,57,45314.0,63,AZ,-0.2032196247432322
314,41,33531.0,82,TX,0.12095526126440412
315,46,35886.0,103,GA,-0.633731297789587
316,32,58844.0,112,CO,-0.4002195209769627
317,37,51101.0,72,MA,0.33189778097654554
318,28,66068.0,69,MD,0.4171649454625956
319,48,25000.0,50,NY,0.6921581192823105
320,22,40702.0,68,CT,0.7543042712568115
321,45,49643.0,81,MA,-0.7896241060001945
322,34,25000.0,78,MI,-0.022252285215499573
323,50,27046.0,71,WA,0.6636294867920212
324,45,25000.0,53,OH,0.7680689835392436
325,58,36672.0,23,SC,0.6769267100525351
326,45,75549.0,6,MD,-0.08268836266942982
327,18,90234.0,50,CT,-0.05730155330109776
328,35,25174.0,47,OH,0.18577894351453142
329,22,46025.0,73,CT,0.4051824563805919
330,30,46698.0,108,AZ,0.5479476870320085
331,54,43236.0,84,SC,0.27972695504277395
332,44,43458.0,97,NC,0.20583841260826996
333,28,41634.0,69,NY,0.22572330185021056
334,24,77607.0,112,PA,0.13995059041694022
335,36,59642.0,113,NY,0.2192540301215489
336,21,25000.0,18,TX,0.34641189809370154
337,28,51952.0,77,GA,-0.370167138118949
338,40,54261.0,61,AZ,0.47969548249164445
339,50,41845.0,117,OH,-0.37436445305248917
340,43,60424.0,70,CA,0.5732116107216704
341,18,39523.0,1,AZ,0.8312624559612051
342,40,39744.0,25,CT,-0.00458939649085735
343,37,38352.0,15,CT,0.5401488897042065
344,41,25000.0,24,WA,0.20011966117739574
345,55,35025.0,11,MD,-0.2607668813166443
346,18,26884.0,94,AZ,0.7492498539440987
347,29,25000.0,59,MI,0.2234515196301684
348,43,69238.0,81,TX,-0.07561690095469224
349,18,45565.0,120,MD,0.18162719822598228
350,54,35831.0,78,VA,0.18788790016428994
351,40,28165.0,57,OH,-0.003672564183324345
352,46,41493.0,32,NY,1.0520864340972056
353,29,56735.0,91,VA,-0.08400600313587049
354,46,25031.0,61,FL,0.06918506616331135
355,49,36237.0,91,PA,0.010427349079273895
356,39,53671.0,2,MD,1.5219327949933676
357,39,25000.0,19,CA,-0.3736734072634483
358,39,35387.0,15,MD,0.3258013476647962
359,26,29936.0,82,OR,0.1162485098432584
360,34,34193.0,62,OR,-0.2981900366247042
361,34,28977.0,38,IL,-0.0866767147520906
362,41,38636.0,37,MA,0.3109338978670415
363,48,86304.0,73,PA,-0.3025376268796307
364,23,31390.0,116,OR,0.29084737487701506
365,34,41410.0,120,NY,0.805203630040223
366,54,89111.0,57,FL,0.059710237026067405
367,27,28353.0,81,OH,-0.30872936748357344
368,26,82175.0,10,CO,-0.2963786916464114
369,38,36403.0,114,WA,0.10010799143915824
370,46,80972.0,2,MD,0.7767177083518694
371,36,50899.0,41,FL,0.053204845790571394
372,52,41698.0,87,MI,0.3093550297273234
373,46,35259.0,117,CA,0.8056847842916006
374,46,27424.0,20,OH,0.1986981172192372
375,43,37575.0,79,CT,-0.20326805640656848
376,64,54383.0,22,OR,0.4038321455869984
377,34,36102.0,6,FL,0.6420586018733583
378,18,31493.0,51,MA,0.6813550829020893
379,55,32440.0,69,MA,0.1137619616768634
380,31,56762.0,31,PA,0.21789124089217146
381,37,63027.0,117,TX,-0.0738779347878355
382,52,26897.0,74,OR,-0.5194981250721196
383,18,26880.0,53,SC,0.7972159990403634
384,21,43076.0,58,NJ,0.9122880169411023
385,18,72214.0,56,WA,0.9043805306327652
386,26,60821.0,13,MI,-0.2557654550333977
387,41,25000.0,73,OH,0.27915786055144565
388,42,32247.0,94,NJ,0.28672984524854395
389,39,25000.0,50,CA,0.22988389589633512
390,19,32197.0,51,NJ,0.6401996134001755
391,18,74756.0,110,MI,0.4129976053819382
392,37,25000.0,73,OH,0.2741122905539858
393,30,25000.0,36,FL,0.45923836189837364
394,42,25013.0,0,OH,1.5271006336045105
395,44,41328.0,99,NC,-0.06471634724277331
396,38,48018.0,75,OH,-0.060305474175863835
397,45,44216.0,75,NC,0.05208715803931996
398,39,61640.0,34,GA,-0.19798532502002045
399,42,25000.0,22,IL,-0.3656109953571091
400,28,61991.0,59,TX,0.00847785954853675
401,34,31557.0,91,MA,0.36776212934085084
402,38,50472.0,36,CA,-0.05428491316460523
403,46,25000.0,63,NJ,0.19686473626102016
404,31,36397.0,120,MD,0.346452924768196
405,42,40389.0,26,VA,0.6938918933072711
406,33,61089.0,27,VA,-0.1469175853330626
407,35,25000.0,28,NC,-0.2100642400168613
408,46,36822.0,110,VA,0.1683459485522351
409,18,25000.0,63,SC,1.2592464421794811
410,20,45591.0,111,AZ,-0.006315195449935751
411,18,51521.0,114,CO,0.6275474934530993
412,18,64811.0,50,VA,0.8052696302497899
413,28,28545.0,6,MD,-0.627936976787991
414,45,55119.0,36,IL,0.1435778832629698
415,33,66997.0,65,NJ,0.21119372297558325
416,38,25000.0,46,SC,0.10643267951705104
417,49,47837.0,0,PA,0.673746503618599
418,52,55901.0,119,MI,-0.2067318233833931
419,35,32324.0,36,NJ,0.08500102644353254
420,52,25000.0,74,CO,0.0942663889092781
421,37,55511.0,114,MD,-0.17177196496486857
422,26,25000.0,65,FL,0.07943366156114402
423,29,33515.0,84,OH,0.6167771383463199
424,18,35666.0,4,GA,1.0749499273797027
425,25,50111.0,84,SC,-0.6121704481450566
426,32,27392.0,102,MD,0.6223747875320103
427,46,26687.0,111,AZ,0.13279378423079624
428,57,37968.0,10,FL,0.06411869763111247
429,19,57118.0,27,PA,0.3610740066935659
430,41,101656.0,5,MD,0.9732468452726943
431,24,25000.0,111,SC,0.016582070508572022
432,42,41852.0,33,CO,0.377075894676556
433,34,25000.0,64,CA,-0.1367919008331137
434,18,57438.0,57,NC,0.2943608377527849
435,47,25000.0,83,NC,-0.5751436893496633
436,29,26807.0,108,CT,0.6102829972023213
437,30,27857.0,39,FL,0.13836930620412968
438,23,35091.0,95,PA,0.43453643210800547
439,28,42001.0,35,CO,0.3668011044931875
440,41,45146.0,23,FL,0.19243482312996268
441,34,36221.0,12,PA,0.19727856499897878
442,40,25000.0,45,OR,0.33587958745871116
443,40,50388.0,67,CO,-0.3364495444141805
444,52,35460.0,94,VA,-0.20991249468040635
445,32,61254.0,102,CT,-0.03538707672683918
446,18,26411.0,63,MD,0.36207826686148215
447,49,25000.0,49,NC,0.6989124606372992
448,32,35764.0,21,SC,0.3313005502574885
449,49,65067.0,110,CO,-0.2507684865421887
450,41,39043.0,47,CA,0.10496084652304695
451,34,33195.0,92,TX,0.24655230369583483
452,40,25000.0,75,CO,0.1761989653478791
453,59,80097.0,112,CT,0.09511111152699271
454,61,25000.0,117,CT,0.2240290905618078
455,37,26202.0,85,OR,-0.286729861964528
456,38,46935.0,80,MI,-0.7528165986263687
457,49,25000.0,16,PA,0.06923683428780317
458,26,64445.0,1,AZ,1.0961724467844252
459,40,48093.0,66,MA,-0.1268291620972526
460,36,54429.0,85,AZ,0.4327974396918288
461,40,46684.0,90,WA,-0.016410344754614548
462,26,33776.0,30,GA,0.6750186224881924
463,18,25000.0,60,IL,1.003166203742507
464,18,34097.0,104,TX,0.9679504028110635
465,23,25000.0,11,WA,-0.22122907197245012
466,30,45196.0,46,OH,0.005999233790620596
467,32,52211.0,114,MD,0.4279707206188099
468,59,70584.0,24,PA,0.0953206536653134
469,49,42929.0,38,NC,0.39402596674963875
470,24,55053.0,56,NJ,-0.4857605567904675
471,40,31770.0,83,IL,0.8715764757128235
472,31,29283.0,30,NC,-0.0769810408978957
473,33,44943.0,95,TX,-0.4980487996125688
474,38,30518.0,28,NJ,0.07710599176122665
475,43,40992.0,44,VA,-0.6566193480323732
476,32,25000.0,69,NC,-0.1797938006769083
477,49,25000.0,1,NJ,1.995479141586556
478,22,48336.0,92,CO,0.2669857278738731
479,36,54123.0,80,OH,-0.49972550879292676
480,67,25000.0,101,CO,0.20885426029814114
481,39,49108.0,33,CO,-0.31423131076119126
482,53,28574.0,48,NY,0.5025817198858755
483,37,36586.0,108,WA,-0.11134067278511411
484,43,68708.0,8,NJ,0.0947567985473056
485,35,52228.0,59,WA,-0.40147066290536065
486,34,51955.0,58,IL,0.9096598506766936
487,27,85730.0,54,CO,0.17626830200955998
488,41,26456.0,52,GA,0.1490729708811364
489,26,25000.0,90,MA,0.0974646122790502
490,44,26240.0,23,CT,0.006240005862722553
491,49,32386.0,107,CT,-0.06631971793263114
492,40,25000.0,108,CO,-0.07593885416341517
493,33,33079.0,21,FL,0.7874150976616829
494,41,28423.0,117,PA,0.006585114797566516
495,32,51673.0,31,CT,-0.7452966173234473
496,47,42557.0,6,NJ,-0.208088702307963
497,18,27714.0,48,MD,0.9247036169996983
498,32,47358.0,96,TX,-0.08831341980696789
499,18,50285.0,102,WA,0.3530714399522702
500,18,25698.0,78,MI,1.0094350579966824
501,52,29090.0,98,CA,-0.07200830621030607
502,47,25000.0,31,NC,0.42134620274581636
503,27,25000.0,106,VA,-0.03375910242565733
504,18,26001.0,76,IL,0.8015568228633169
505,18,37548.0,16,CT,0.4631026622306196
506,29,25000.0,15,OR,0.11545778880050842
507,65,28824.0,32,AZ,0.48704678012894703
508,41,25000.0,8,NY,0.46180868268887487
509,29,39222.0,34,MA,0.14210020510839533
510,42,43984.0,120,MI,0.03493171550182511
511,18,43524.0,29,TX,1.159701654568579
512,32,36518.0,77,PA,0.40626578402428903
513,37,25000.0,118,TX,0.06310036696974025
514,35,27475.0,30,GA,-0.028579527151414236
515,45,30234.0,84,IL,0.5587141274297489
516,40,30288.0,54,SC,0.24039003011860577
517,44,37562.0,34,GA,0.14275645170586984
518,28,68975.0,114,NC,0.04024131144690782
519,47,52336.0,79,MA,0.11822890612294701
520,56,25000.0,53,MA,0.18015879839922996
521,24,49280.0,98,MA,0.421290403395048
522,25,48443.0,108,CO,0.44076846667419534
523,52,25267.0,94,SC,0.3861608417206298
524,34,53209.0,105,NC,0.48115164667346955
525,53,33787.0,38,WA,0.20297386884837773
526,31,25000.0,41,WA,0.44161585175161533
527,53,44571.0,28,PA,0.5515597116051796
528,38,40040.0,84,NC,0.5566633980058135
529,39,32779.0,97,SC,0.5205997017084203
530,55,35709.0,79,CO,0.4209162179285896
531,32,26276.0,72,IL,0.8849948404733301
532,25,47789.0,93,FL,-0.18889352484292188
533,31,35612.0,21,PA,0.1456727243539263
534,41,39140.0,44,NC,0.12492133317245306
535,18,42647.0,85,NY,0.4711764993326668
536,44,25000.0,6,TX,-0.4960702151952277
537,30,25000.0,110,OR,0.6812026819978867
538,50,25000.0,20,AZ,-0.1591141606661971
539,18,46823.0,95,VA,0.459435218061134
540,27,25000.0,74,GA,-0.2976514121862103
541,18,38548.0,102,CA,0.8172505057519085
542,26,42914.0,93,SC,-0.07488861257906926
543,39,47622.0,62,CO,-0.39758667343817017
544,34,25000.0,91,OH,0.2680202125685972
545,33,35266.0,41,GA,-0.045257103168920065
546,34,77005.0,70,OH,-0.20095568363023053
547,38,78546.0,110,PA,0.06012636531986721
548,24,56630.0,10,SC,0.27999630877204607
549,44,42272.0,43,VA,-0.08644017075509902
550,44,25000.0,2,AZ,0.7530826341029753
551,41,50180.0,64,MI,0.008219283338796212
552,43,33823.0,94,NC,0.3887384030903288
553,40,46734.0,4,CO,1.4119643171512188
554,60,27316.0,66,GA,-0.17496535940279545
555,35,33597.0,50,CA,0.0887115145553668
556,32,39100.0,94,MI,0.6115251087763389
557,27,40572.0,26,WA,0.8905830876485514
558,24,45350.0,19,CA,-0.34758184975806394
559,21,27983.0,11,VA,0.3414158280676726
560,25,25000.0,49,MD,0.3333850331134509
561,35,75445.0,58,CO,-0.20221009976758056
562,40,111320.0,111,PA,-0.2657311140784834
563,37,44415.0,56,AZ,0.2855647122291175
564,27,25000.0,20,MA,0.7422969838089222
565,47,25644.0,84,WA,-0.25831880328478507
566,45,45666.0,7,IL,0.5244169377228295
567,34,66403.0,41,FL,-0.2011692265040108
568,28,25000.0,79,SC,0.3210271724403695
569,43,34339.0,30,MI,0.7567977523856511
570,38,39663.0,71,NC,0.31386325730573916
571,19,53587.0,54,NC,0.2958781331302841
572,35,31113.0,115,PA,0.45136146794315873
573,39,25000.0,34,MA,0.13939182918364584
574,25,48028.0,109,WA,0.182472867358115
575,38,60244.0,75,TX,-0.07163834943223679
576,19,34991.0,90,SC,0.9014035139461636
577,52,43580.0,20,CO,-0.28798109239257563
578,51,29333.0,2,MI,0.7452674315672135
579,33,25000.0,88,OH,-0.2931249487037811
580,40,57635.0,58,CT,-0.019750300218718857
581,18,43234.0,37,FL,0.06466162341658055
582,22,45282.0,108,CT,0.1578589487266133
583,32,71393.0,39,IL,-0.3876280115990827
584,23,25000.0,52,NJ,0.7178866803385884
585,45,28327.0,87,FL,-0.14673812326154362
586,60,38990.0,116,NC,-0.25029099602316973
587,22,28171.0,108,CT,0.6869184868180194
588,26,51659.0,78,GA,0.5903874040965811
589,39,33379.0,13,PA,0.15937652226401028
590,55,25000.0,13,PA,0.18644824273302754
591,21,37406.0,83,WA,1.0517651113774666
592,39,39209.0,61,VA,0.5073802683757561
593,58,55304.0,16,SC,0.14889524461416237
594,18,43344.0,84,NY,0.3961807450599324
595,21,44690.0,114,VA,0.7595852672003146
596,31,41946.0,7,NC,-0.27627443337344043
597,30,33366.0,99,TX,-0.01828644228740925
